code,prefecture_code,name,name_kana
272311,27,大阪狭山市,オオサカサヤマシ
272329,27,阪南市,ハンナンシ
273015,27,島本町,シマモトチョウ
273210,27,豊能町,トヨノチョウ
273228,27,能勢町,ノセチョウ
273414,27,忠岡町,タダオカチョウ
273619,27,熊取町,クマトリチョウ
273627,27,田尻町,タジリチョウ
273660,27,岬町,ミサキチョウ
273813,27,太子町,タイシチョウ
273821,27,河南町,カナンチョウ
273830,27,千早赤阪村,チハヤアカサカムラ
281000,28,神戸市,コウベシ
281018,28,東灘区,ヒガシナダク
281026,28,灘区,ナダク
281051,28,兵庫区,ヒョウゴク
281069,28,長田区,ナガタク
281077,28,須磨区,スマク
281085,28,垂水区,タルミク
281093,28,北区,キタク
281107,28,中央区,チュウオウク
281115,28,西区,ニシク
282014,28,姫路市,ヒメジシ
282022,28,尼崎市,アマガサキシ
282031,28,明石市,アカシシ
282049,28,西宮市,ニシノミヤシ
282057,28,洲本市,スモトシ
282065,28,芦屋市,アシヤシ
282073,28,伊丹市,イタミシ
282081,28,相生市,アイオイシ
282090,28,豊岡市,トヨオカシ
282103,28,加古川市,カコガワシ
282120,28,赤穂市,アコウシ
282138,28,西脇市,ニシワキシ
282146,28,宝塚市,タカラヅカシ
282154,28,三木市,ミキシ
282162,28,高砂市,タカサゴシ
282171,28,川西市,カワニシシ
282189,28,小野市,オノシ
282197,28,三田市,サンダシ
282201,28,加西市,カサイシ
282219,28,丹波篠山市,タンバササヤマシ
282227,28,養父市,ヤブシ
282235,28,丹波市,タンバシ
282243,28,南あわじ市,ミナミアワジシ
282251,28,朝来市,アサゴシ
282260,28,淡路市,アワジシ
282278,28,宍粟市,シソウシ
282286,28,加東市,カトウシ
282294,28,たつの市,タツノシ
283011,28,猪名川町,イナガワチョウ
283657,28,多可町,タカチョウ
283819,28,稲美町,イナミチョウ
283827,28,播磨町,ハリマチョウ
284424,28,市川町,イチカワチョウ
284432,28,福崎町,フクサキチョウ
284467,28,神河町,カミカワチョウ
284645,28,太子町,タイシチョウ
284815,28,上郡町,カミゴオリチョウ
285013,28,佐用町,サヨウチョウ
285854,28,香美町,カミチョウ
285862,28,新温泉町,シンオンセンチョウ
292010,29,奈良市,ナラシ
292028,29,大和高田市,ヤマトタカダシ
292036,29,大和郡山市,ヤマトコオリヤマシ
292044,29,天理市,テンリシ
292052,29,橿原市,カシハラシ
292061,29,桜井市,サクライシ
292079,29,五條市,ゴジョウシ
292087,29,御所市,ゴセシ
292095,29,生駒市,イコマシ
292109,29,香芝市,カシバシ
292117,29,葛城市,カツラギシ
292125,29,宇陀市,ウダシ
293229,29,山添村,ヤマゾエムラ
293423,29,平群町,ヘグリチョウ
293431,29,三郷町,サンゴウチョウ
293440,29,斑鳩町,イカルガチョウ
293458,29,安堵町,アンドチョウ
293610,29,川西町,カワニシチョウ
293628,29,三宅町,ミヤケチョウ
293636,29,田原本町,タワラモトチョウ
293857,29,曽爾村,ソニムラ
293865,29,御杖村,ミツエムラ
294012,29,高取町,タカトリチョウ
294021,29,明日香村,アスカムラ
294241,29,上牧町,カンマキチョウ
294250,29,王寺町,オウジチョウ
294268,29,広陵町,コウリヨウチョウ
294276,29,河合町,カワイチョウ
294411,29,吉野町,ヨシノチョウ
294420,29,大淀町,オオヨドチョウ
294438,29,下市町,シモイチチョウ
294446,29,黒滝村,クロタキムラ
294462,29,天川村,テンカワムラ
294471,29,野迫川村,ノセガワムラ
294497,29,十津川村,トツカワムラ
294501,29,下北山村,シモキタヤマムラ
294519,29,上北山村,カミキタヤマムラ
294527,29,川上村,カワカミムラ
294535,29,東吉野村,ヒガシヨシノムラ
302015,30,和歌山市,ワカヤマシ
302023,30,海南市,カイナンシ
302031,30,橋本市,ハシモトシ
302040,30,有田市,アリダシ
302058,30,御坊市,ゴボウシ
302066,30,田辺市,タナベシ
302074,30,新宮市,シングウシ
302082,30,紀の川市,キノカワシ
302091,30,岩出市,イワデシ
303046,30,紀美野町,キミノチョウ
303411,30,かつらぎ町,カツラギチョウ
303437,30,九度山町,クドヤマチョウ
303445,30,高野町,コウヤチョウ
303615,30,湯浅町,ユアサチョウ
303623,30,広川町,ヒロガワチョウ
303666,30,有田川町,アリダガワチョウ
303810,30,美浜町,ミハマチョウ
303828,30,日高町,ヒダカチョウ
303836,30,由良町,ユラチョウ
303909,30,印南町,イナミチョウ
303917,30,みなべ町,ミナベチョウ
303925,30,日高川町,ヒダカガワチョウ
304018,30,白浜町,シラハマチョウ
304042,30,上富田町,カミトンダチョウ
304069,30,すさみ町,スサミチョウ
304212,30,那智勝浦町,ナチカツウラチョウ
304221,30,太地町,タイジチョウ
304247,30,古座川町,コザガワチョウ
304271,30,北山村,キタヤマムラ
304280,30,串本町,クシモトチョウ
312011,31,鳥取市,トットリシ
312029,31,米子市,ヨナゴシ
312037,31,倉吉市,クラヨシシ
312045,31,境港市,サカイミナトシ
313025,31,岩美町,イワミチョウ
313254,31,若桜町,ワカサチョウ
313289,31,智頭町,チヅチョウ
313297,31,八頭町,ヤズチョウ
313645,31,三朝町,ミササチョウ
313700,31,湯梨浜町,ユリハマチョウ
313718,31,琴浦町,コトウラチョウ
313726,31,北栄町,ホクエイチョウ
313840,31,日吉津村,ヒエヅソン
313866,31,大山町,ダイセンチョウ
313891,31,南部町,ナンブチョウ
313904,31,伯耆町,ホウキチョウ
314013,31,日南町,ニチナンチョウ
314021,31,日野町,ヒノチョウ
314030,31,江府町,コウフチョウ
322016,32,松江市,マツエシ
322024,32,浜田市,ハマダシ
322032,32,出雲市,イズモシ
322041,32,益田市,マスダシ
322059,32,大田市,オオダシ
322067,32,安来市,ヤスギシ
322075,32,江津市,ゴウツシ
322091,32,雲南市,ウンナンシ
323438,32,奥出雲町,オクイズモチョウ
323861,32,飯南町,イイナンチョウ
324418,32,川本町,カワモトマチ
324485,32,美郷町,ミサトチョウ
324493,32,邑南町,オオナンチョウ
325015,32,津和野町,ツワノチョウ
325058,32,吉賀町,ヨシカチョウ
325252,32,海士町,アマチョウ
325261,32,西ノ島町,ニシノシマチョウ
325279,32,知夫村,チブムラ
325287,32,隠岐の島町,オキノシマチョウ
331007,33,岡山市,オカヤマシ
331015,33,北区,キタク
331023,33,中区,ナカク
331031,33,東区,ヒガシク
331040,33,南区,ミナミク
332020,33,倉敷市,クラシキシ
332038,33,津山市,ツヤマシ
332046,33,玉野市,タマノシ
332054,33,笠岡市,カサオカシ
332071,33,井原市,イバラシ
332089,33,総社市,ソウジヤシ
332097,33,高梁市,タカハシシ
332101,33,新見市,ニイミシ
332119,33,備前市,ビゼンシ
332127,33,瀬戸内市,セトウチシ
332135,33,赤磐市,アカイワシ
332143,33,真庭市,マニワシ
332151,33,美作市,ミマサカシ
332160,33,浅口市,アサクチシ
333468,33,和気町,ワケチョウ
334235,33,早島町,ハヤシマチョウ
334456,33,里庄町,サトショウチョウ
334618,33,矢掛町,ヤカゲチョウ
335860,33,新庄村,シンジヨウソン
336068,33,鏡野町,カガミノチョウ
336220,33,勝央町,ショウオウチョウ
336238,33,奈義町,ナギチョウ
336432,33,西粟倉村,ニシアワクラソン
336637,33,久米南町,クメナンチョウ
336661,33,美咲町,ミサキチョウ
336815,33,吉備中央町,キビチュウオウチョウ
341002,34,広島市,ヒロシマシ
341011,34,中区,ナカク
341029,34,東区,ヒガシク
341037,34,南区,ミナミク
341045,34,西区,ニシク
341053,34,安佐南区,アサミナミク
341061,34,安佐北区,アサキタク
341070,34,安芸区,アキク
341088,34,佐伯区,サエキク
342025,34,呉市,クレシ
342033,34,竹原市,タケハラシ
342041,34,三原市,ミハラシ
342050,34,尾道市,オノミチシ
342076,34,福山市,フクヤマシ
342084,34,府中市,フチュウシ
342092,34,三次市,ミヨシシ
342106,34,庄原市,ショウバラシ
342114,34,大竹市,オオタケシ
342122,34,東広島市,ヒガシヒロシマシ
342131,34,廿日市市,ハツカイチシ
342149,34,安芸高田市,アキタカタシ
342157,34,江田島市,エタジマシ
343021,34,府中町,フチュウチョウ
343048,34,海田町,カイタチョウ
343072,34,熊野町,クマノチョウ
343099,34,坂町,サカチョウ
343684,34,安芸太田町,アキオオタチョウ
343692,34,北広島町,キタヒロシマチョウ
344311,34,大崎上島町,オオサキカミジマチョウ
344621,34,世羅町,セラチョウ
345458,34,神石高原町,ジンセキコウゲンチョウ
352012,35,下関市,シモノセキシ
352021,35,宇部市,ウベシ
352039,35,山口市,ヤマグチシ
352047,35,萩市,ハギシ
352063,35,防府市,ホウフシ
352071,35,下松市,クダマツシ
352080,35,岩国市,イワクニシ
352101,35,光市,ヒカリシ
352110,35,長門市,ナガトシ
352128,35,柳井市,ヤナイシ
352136,35,美祢市,ミネシ
352152,35,周南市,シュウナンシ
352161,35,山陽小野田市,サンヨウオノダシ
353051,35,周防大島町,スオウオオシマチョウ
353213,35,和木町,ワキチョウ
353418,35,上関町,カミノセキチョウ
353434,35,田布施町,タブセチョウ
353442,35,平生町,ヒラオチョウ
355020,35,阿武町,アブチョウ
362018,36,徳島市,トクシマシ
362026,36,鳴門市,ナルトシ
362034,36,小松島市,コマツシマシ
362042,36,阿南市,アナンシ
362051,36,吉野川市,ヨシノガワシ
362069,36,阿波市,アワシ
362077,36,美馬市,ミマシ
362085,36,三好市,ミヨシシ
363014,36,勝浦町,カツウラチョウ
363022,36,上勝町,カミカツチョウ
363219,36,佐那河内村,サナゴウチソン
363413,36,石井町,イシイチョウ
363421,36,神山町,カミヤマチョウ
363685,36,那賀町,ナカチョウ
363839,36,牟岐町,ムギチョウ
363871,36,美波町,ミナミチョウ
363880,36,海陽町,カイヨウチョウ
364011,36,松茂町,マツシゲチョウ
364029,36,北島町,キタジマチョウ
364037,36,藍住町,アイズミチョウ
364045,36,板野町,イタノチョウ
364053,36,上板町,カミイタチョウ
364681,36,つるぎ町,ツルギチョウ
364894,36,東みよし町,ヒガシミヨシチョウ
372013,37,高松市,タカマツシ
372021,37,丸亀市,マルガメシ
372030,37,坂出市,サカイデシ
372048,37,善通寺市,ゼンツウジシ
372056,37,観音寺市,カンオンジシ
372064,37,さぬき市,サヌキシ
372072,37,東かがわ市,ヒガシカガワシ
372081,37,三豊市,ミトヨシ
373222,37,土庄町,トノショウチョウ
373249,37,小豆島町,ショウドシマチョウ
373419,37,三木町,ミキチョウ
373648,37,直島町,ナオシマチョウ
373869,37,宇多津町,ウタヅチョウ
373877,37,綾川町,アヤガワチョウ
374032,37,琴平町,コトヒラチョウ
374041,37,多度津町,タドツチョウ
374067,37,まんのう町,マンノウチョウ
382019,38,松山市,マツヤマシ
382027,38,今治市,イマバリシ
382035,38,宇和島市,ウワジマシ
382043,38,八幡浜市,ヤワタハマシ
382051,38,新居浜市,ニイハマシ
382060,38,西条市,サイジョウシ
382078,38,大洲市,オオズシ
382108,38,伊予市,イヨシ
382132,38,四国中央市,シコクチュウオウシ
382141,38,西予市,セイヨシ
382159,38,東温市,トウオンシ
383562,38,上島町,カミジマチョウ
383864,38,久万高原町,クマコウゲンチョウ
384011,38,松前町,マサキチョウ
384020,38,砥部町,トベチョウ
384224,38,内子町,ウチコチョウ
384429,38,伊方町,イカタチョウ
384844,38,松野町,マツノチョウ
384887,38,鬼北町,キホクチョウ
385069,38,愛南町,アイナンチョウ
392014,39,高知市,コウチシ
392022,39,室戸市,ムロトシ
392031,39,安芸市,アキシ
392049,39,南国市,ナンコクシ
392057,39,土佐市,トサシ
392065,39,須崎市,スサキシ
392081,39,宿毛市,スクモシ
392090,39,土佐清水市,トサシミズシ
392103,39,四万十市,シマントシ
392111,39,香南市,コウナンシ
392120,39,香美市,カミシ
393011,39,東洋町,トウヨウチョウ
393029,39,奈半利町,ナハリチョウ
393037,39,田野町,タノチョウ
393045,39,安田町,ヤスダチョウ
393053,39,北川村,キタガワムラ
393061,39,馬路村,ウマジムラ
393070,39,芸西村,ゲイセイムラ
393410,39,本山町,モトヤマチョウ
393444,39,大豊町,オオトヨチョウ
393631,39,土佐町,トサチョウ
393649,39,大川村,オオカワムラ
393860,39,いの町,イノチョウ
393878,39,仁淀川町,ニヨドガワチョウ
394017,39,中土佐町,ナカトサチョウ
394025,39,佐川町,サカワチョウ
394033,39,越知町,オチチョウ
394050,39,梼原町,ユスハラチョウ
394106,39,日高村,ヒダカムラ
394114,39,津野町,ツノチョウ
394122,39,四万十町,シマントチョウ
394246,39,大月町,オオツキチョウ
394271,39,三原村,ミハラムラ
394289,39,黒潮町,クロシオチョウ
401005,40,北九州市,キタキュウシュウシ
401013,40,門司区,モジク
401030,40,若松区,ワカマツク
401056,40,戸畑区,トバタク
401064,40,小倉北区,コクラキタク
401072,40,小倉南区,コクラミナミク
401081,40,八幡東区,ヤハタヒガシク
401099,40,八幡西区,ヤハタニシク
401307,40,福岡市,フクオカシ
401315,40,東区,ヒガシク
401323,40,博多区,ハカタク
401331,40,中央区,チュウオウク
401340,40,南区,ミナミク
401358,40,西区,ニシク
401366,40,城南区,ジョウナンク
401374,40,早良区,サワラク
402028,40,大牟田市,オオムタシ
402036,40,久留米市,クルメシ
402044,40,直方市,ノオガタシ
402052,40,飯塚市,イイヅカシ
402061,40,田川市,タガワシ
402079,40,柳川市,ヤナガワシ
402109,40,八女市,ヤメシ
402117,40,筑後市,チクゴシ
402125,40,大川市,オオカワシ
402133,40,行橋市,ユクハシシ
402141,40,豊前市,ブゼンシ
402150,40,中間市,ナカマシ
402168,40,小郡市,オゴオリシ
402176,40,筑紫野市,チクシノシ
402184,40,春日市,カスガシ
402192,40,大野城市,オオノジョウシ
402206,40,宗像市,ムナカタシ
402214,40,太宰府市,ダザイフシ
402231,40,古賀市,コガシ
402249,40,福津市,フクツシ
402257,40,うきは市,ウキハシ
402265,40,宮若市,ミヤワカシ
402273,40,嘉麻市,カマシ
402281,40,朝倉市,アサクラシ
402290,40,みやま市,ミヤマシ
402303,40,糸島市,イトシマシ
402311,40,那珂川市,ナカガワシ
403415,40,宇美町,ウミマチ
403423,40,篠栗町,ササグリマチ
403431,40,志免町,シメマチ
403440,40,須恵町,スエマチ
403458,40,新宮町,シングウマチ
403482,40,久山町,ヒサヤママチ
403491,40,粕屋町,カスヤマチ
403814,40,芦屋町,アシヤマチ
403822,40,水巻町,ミズマキマチ
403831,40,岡垣町,オカガキマチ
403849,40,遠賀町,オンガチョウ
404012,40,小竹町,コタケマチ
404021,40,鞍手町,クラテマチ
404217,40,桂川町,ケイセンマチ
404471,40,筑前町,チクゼンマチ
404489,40,東峰村,トウホウムラ
405035,40,大刀洗町,タチアライマチ
405221,40,大木町,オオキマチ
405442,40,広川町,ヒロカワマチ
406015,40,香春町,カワラマチ
406023,40,添田町,ソエダマチ
406040,40,糸田町,イトダマチ
406058,40,川崎町,カワサキマチ
406082,40,大任町,オオトウマチ
406091,40,赤村,アカムラ
406104,40,福智町,フクチマチ
406210,40,苅田町,カンダマチ
406252,40,みやこ町,ミヤコマチ
406422,40,吉富町,ヨシトミマチ
406465,40,上毛町,コウゲマチ
406473,40,築上町,チクジョウマチ
412015,41,佐賀市,サガシ
412023,41,唐津市,カラツシ
412031,41,鳥栖市,トスシ
412040,41,多久市,タクシ
412058,41,伊万里市,イマリシ
412066,41,武雄市,タケオシ
412074,41,鹿島市,カシマシ
412082,41,小城市,オギシ
412091,41,嬉野市,ウレシノシ
412104,41,神埼市,カンザキシ
413275,41,吉野ヶ里町,ヨシノガリチョウ
413411,41,基山町,キヤマチョウ
413453,41,上峰町,カミミネチョウ
413461,41,みやき町,ミヤキチョウ
413879,41,玄海町,ゲンカイチョウ
414018,41,有田町,アリタチョウ
414239,41,大町町,オオマチチョウ
414247,41,江北町,コウホクマチ
414255,41,白石町,シロイシチョウ
414417,41,太良町,タラチョウ
422011,42,長崎市,ナガサキシ
422029,42,佐世保市,サセボシ
422037,42,島原市,シマバラシ
422045,42,諫早市,イサハヤシ
422053,42,大村市,オオムラシ
422070,42,平戸市,ヒラドシ
422088,42,松浦市,マツウラシ
422096,42,対馬市,ツシマシ
422100,42,壱岐市,イキシ
422118,42,五島市,ゴトウシ
422126,42,西海市,サイカイシ
422134,42,雲仙市,ウンゼンシ
422142,42,南島原市,ミナミシマバラシ
423076,42,長与町,ナガヨチョウ
423084,42,時津町,トギツチョウ
423211,42,東彼杵町,ヒガシソノギチョウ
423220,42,川棚町,カワタナチョウ
423238,42,波佐見町,ハサミチョウ
423831,42,小値賀町,オヂカチョウ
423912,42,佐々町,サザチョウ
424111,42,新上五島町,シンカミゴトウチョウ
431001,43,熊本市,クマモトシ
431010,43,中央区,チュウオウク
431028,43,東区,ヒガシク
431036,43,西区,ニシク
431044,43,南区,ミナミク
431052,43,北区,キタク
432024,43,八代市,ヤツシロシ
432032,43,人吉市,ヒトヨシシ
432041,43,荒尾市,アラオシ
432059,43,水俣市,ミナマタシ
432067,43,玉名市,タマナシ
432083,43,山鹿市,ヤマガシ
432105,43,菊池市,キクチシ
432113,43,宇土市,ウトシ
432121,43,上天草市,カミアマクサシ
432130,43,宇城市,ウキシ
432148,43,阿蘇市,アソシ
432156,43,天草市,アマクサシ
432164,43,合志市,コウシシ
433489,43,美里町,ミサトマチ
433641,43,玉東町,ギョクトウマチ
433675,43,南関町,ナンカンマチ
433683,43,長洲町,ナガスマチ
433691,43,和水町,ナゴミマチ
434035,43,大津町,オオヅマチ
434043,43,菊陽町,キクヨウマチ
434230,43,南小国町,ミナミオグニマチ
434248,43,小国町,オグニマチ
434256,43,産山村,ウブヤマムラ
434281,43,高森町,タカモリマチ
434329,43,西原村,ニシハラムラ
434337,43,南阿蘇村,ミナミアソムラ
434418,43,御船町,ミフネマチ
434426,43,嘉島町,カシママチ
434434,43,益城町,マシキマチ
434442,43,甲佐町,コウサマチ
434477,43,山都町,ヤマトチョウ
434680,43,氷川町,ヒカワチョウ
434825,43,芦北町,アシキタマチ
434841,43,津奈木町,ツナギマチ
435015,43,錦町,ニシキマチ
435058,43,多良木町,タラギマチ
435066,43,湯前町,ユノマエマチ
435074,43,水上村,ミズカミムラ
435104,43,相良村,サガラムラ
435112,43,五木村,イツキムラ
435121,43,山江村,ヤマエムラ
435139,43,球磨村,クマムラ
435147,43,あさぎり町,アサギリチョウ
435317,43,苓北町,レイホクマチ
442011,44,大分市,オオイタシ
442020,44,別府市,ベップシ
442038,44,中津市,ナカツシ
442046,44,日田市,ヒタシ
442054,44,佐伯市,サイキシ
442062,44,臼杵市,ウスキシ
442071,44,津久見市,ツクミシ
442089,44,竹田市,タケタシ
442097,44,豊後高田市,ブンゴタカダシ
442101,44,杵築市,キツキシ
442119,44,宇佐市,ウサシ
442127,44,豊後大野市,ブンゴオオノシ
442135,44,由布市,ユフシ
442143,44,国東市,クニサキシ
443221,44,姫島村,ヒメシマムラ
443417,44,日出町,ヒジマチ
444618,44,九重町,ココノエマチ
444626,44,玖珠町,クスマチ
452017,45,宮崎市,ミヤザキシ
452025,45,都城市,ミヤコノジョウシ
452033,45,延岡市,ノベオカシ
452041,45,日南市,ニチナンシ
452050,45,小林市,コバヤシシ
452068,45,日向市,ヒュウガシ
452076,45,串間市,クシマシ
452084,45,西都市,サイトシ
452092,45,えびの市,エビノシ
453412,45,三股町,ミマタチョウ
453617,45,高原町,タカハルチョウ
453820,45,国富町,クニトミチョウ
453838,45,綾町,アヤチョウ
454010,45,高鍋町,タカナベチョウ
454028,45,新富町,シントミチョウ
454036,45,西米良村,ニシメラソン
454044,45,木城町,キジョウチョウ
454052,45,川南町,カワミナミチョウ
454061,45,都農町,ツノチョウ
454214,45,門川町,カドガワチョウ
454290,45,諸塚村,モロツカソン
454303,45,椎葉村,シイバソン
454311,45,美郷町,ミサトチョウ
454419,45,高千穂町,タカチホチョウ
454427,45,日之影町,ヒノカゲチョウ
454435,45,五ヶ瀬町,ゴカセチョウ
462012,46,鹿児島市,カゴシマシ
462039,46,鹿屋市,カノヤシ
462047,46,枕崎市,マクラザキシ
462063,46,阿久根市,アクネシ
462080,46,出水市,イズミシ
462101,46,指宿市,イブスキシ
462136,46,西之表市,ニシノオモテシ
462144,46,垂水市,タルミズシ
462152,46,薩摩川内市,サツマセンダイシ
462161,46,日置市,ヒオキシ
462179,46,曽於市,ソオシ
462187,46,霧島市,キリシマシ
462195,46,いちき串木野市,イチキクシキノシ
462209,46,南さつま市,ミナミサツマシ
462217,46,志布志市,シブシシ
462225,46,奄美市,アマミシ
462233,46,南九州市,ミナミキュウシュウシ
462241,46,伊佐市,イサシ
462250,46,姶良市,アイラシ
463035,46,三島村,ミシマムラ
463043,46,十島村,トシマムラ
463922,46,さつま町,サツマチョウ
464040,46,長島町,ナガシマチョウ
464520,46,湧水町,ユウスイチョウ
464686,46,大崎町,オオサキチョウ
464821,46,東串良町,ヒガシクシラチョウ
464902,46,錦江町,キンコウチョウ
464911,46,南大隅町,ミナミオオスミチョウ
464929,46,肝付町,キモツキチョウ
465011,46,中種子町,ナカタネチョウ
465020,46,南種子町,ミナミタネチョウ
465054,46,屋久島町,ヤクシマチョウ
465232,46,大和村,ヤマトソン
465241,46,宇検村,ウケンソン
465259,46,瀬戸内町,セトウチチョウ
465275,46,龍郷町,タツゴウチョウ
465291,46,喜界町,キカイチョウ
465305,46,徳之島町,トクノシマチョウ
465313,46,天城町,アマギチョウ
465321,46,伊仙町,イセンチョウ
465330,46,和泊町,ワドマリチョウ
465348,46,知名町,チナチョウ
465356,46,与論町,ヨロンチョウ
472018,47,那覇市,ナハシ
472051,47,宜野湾市,ギノワンシ
472077,47,石垣市,イシガキシ
472085,47,浦添市,ウラソエシ
472093,47,名護市,ナゴシ
472107,47,糸満市,イトマンシ
472115,47,沖縄市,オキナワシ
472123,47,豊見城市,トミグスクシ
472131,47,うるま市,ウルマシ
472140,47,宮古島市,ミヤコジマシ
472158,47,南城市,ナンジョウシ
473014,47,国頭村,クニガミソン
473022,47,大宜味村,オオギミソン
473031,47,東村,ヒガシソン
473065,47,今帰仁村,ナキジンソン
473081,47,本部町,モトブチョウ
473111,47,恩納村,オンナソン
473138,47,宜野座村,ギノザソン
473146,47,金武町,キンチョウ
473154,47,伊江村,イエソン
473243,47,読谷村,ヨミタンソン
473251,47,嘉手納町,カデナチョウ
473260,47,北谷町,チヤタンチョウ
473278,47,北中城村,キタナカグスクソン
473286,47,中城村,ナカグスクソン
473294,47,西原町,ニシハラチョウ
473481,47,与那原町,ヨナバルチョウ
473502,47,南風原町,ハエバルチョウ
473537,47,渡嘉敷村,トカシキソン
473545,47,座間味村,ザマミソン
473553,47,粟国村,アグニソン
473561,47,渡名喜村,トナキソン
473570,47,南大東村,ミナミダイトウソン
473588,47,北大東村,キタダイトウソン
473596,47,伊平屋村,イヘヤソン
473600,47,伊是名村,イゼナソン
473618,47,久米島町,クメジマチョウ
473626,47,八重瀬町,ヤエセチョウ
473758,47,多良間村,タラマソン
473812,47,竹富町,タケトミチョウ
473821,47,与那国町,ヨナグニチョウ
